1948,256.81,265.448,253.668,245.984,233.043,243.223,247.631,243.333,246.251,241.957,238.694,246.068
1949,267.987,262.59,267.733,273.028,256.328,257.775,249.877,242.715,242.309,241.72,238.23,237.381
1950,241.543,265.905,282.774,270.359,252.73,252.81,249.018,242.552,237.187,232.7,237.14,238.229
1951,250.955,258.733,276.395,260.662,250.998,247.001,238.352,240.527,239.846,245.174,240.291,246.616
1952,260.384,284.322,284.392,266.799,264.13,250.323,245.919,241.079,233.021,237.181,241.218,263.067
1953,249.237,253.994,265.859,267.19,247.43,246.762,240.653,242.801,238.549,239.118,239.049,245.774
1954,247.763,257.527,276.988,257.883,257.971,252.778,246.123,241.919,240.419,247.295,231.163,236.675
1955,274.863,269.4,264.842,269.364,259.533,248.332,240.06,234.767,236.898,233.989,234.438,245.563
1956,258.979,259.585,264.326,266.524,245.386,249.247,246.147,241.459,235.72,239.62,239.925,235.198
1957,264.566,268.385,288.607,271.927,260.221,257.786,247.823,239.935,243.33,249.342,244.925,237.208
1958,266.929,278.558,282.242,266.461,242.893,242.266,242.759,237.292,234.771,241.471,236.679,239.393
1959,260.574,261.863,283.504,269.256,259.391,259.923,254.129,250.347,246.749,244.171,243.268,239.446
1960,264.877,281.721,276.506,257.269,255.68,249.765,240.13,237.671,242.884,240.068,245.909,251.563
1961,250.4,274.823,278.466,279.799,265.134,253.169,244.13,237.781,239.135,235.628,245.485,258.188
1962,255.78,277.607,289.341,270.459,261.747,242.152,242.191,235.219,237.549,238.316,247.631,250.61
1963,262.502,271.454,281.909,274.464,251.381,255.202,244.141,244.247,239.936,243.231,248.267,255.293
1964,280.045,289.728,278.925,263.749,266.832,243.92,239.512,240.072,241.44,240.624,245.551,248.758
1965,249.204,275.09,285.472,275.833,255.994,256.792,245.737,242.943,243.289,240.157,242.441,244.46
1966,274.134,280.256,270.433,275.224,245.892,244.509,240.242,239.98,240.884,239.66,240.631,244.619
1967,262.37,267.597,276.562,271.415,258.281,251.344,244.441,242.373,242.232,239.096,236.761,250.241
1968,253.289,284.099,281.319,269.395,254.993,246.688,246.171,242.306,240.436,245.147,247.497,251.712
1969,261.332,279.109,281.816,254.849,250.393,247.052,243.693,236.368,238.056,235.757,240.737,245.793
1970,268.332,272.245,276.607,269.223,253.85,245.757,241.565,236.813,240.107,248.345,237.802,241.928
1971,257.632,260.827,280.648,277.08,258.164,255.662,247.291,240.41,247.526,244.781,244.957,242.849
1972,246.618,261.327,262.727,265.051,250.632,252.468,244.271,235.671,238.398,243.799,244.759,239.736
1973,271.318,276.005,276.749,279.696,263.964,248.583,253.126,239.848,237.32,239.134,239.006,251.915
1974,243.497,267.533,274.522,272.793,261.341,255.516,251.127,242.848,233.374,242.566,238.812,253.095
1975,259.425,274.669,278.642,281.132,260.356,261.7,248.673,246.793,240.319,233.827,229.399,253.848
1976,259.645,264.027,269.866,275.317,260.972,251.996,251.658,251.37,247.28,235.322,241.383,243.386
1977,278.671,281.742,278.186,270.275,258.436,256.582,254.223,245.039,247.194,232.276,241.994,261.253
1978,262.283,286.538,272.246,264.706,256.011,254.066,251.427,247.634,246.46,244.358,236.432,261.91
1979,275.658,287.439,266.835,266.322,253.612,240.326,243.229,242.458,240.597,230.988,240.235,257.827
1980,273.177,292.96,280.785,275.744,256.405,253.265,251.318,246.605,241.282,239.714,252.345,251.515
1981,267.675,252.019,290.717,255.025,248.216,256.228,247.726,243.462,245.64,244.876,245.831,251.199
1982,269.588,262.799,272.702,269.294,260.798,255.69,251.348,251.056,242.481,244.196,236.933,248.879
1983,275.787,280.246,276.074,272.233,246.472,254.91,252.38,247.769,246.019,243.786,256.612,248.468
1984,246.159,266.758,280.832,283.834,264.071,259.61,252.597,249.272,250.355,240.405,244.492,250.81
1985,285.52,280.457,275.775,273.508,262.757,264.703,249.902,247.056,248.863,242.669,241.853,257.463
1986,255.668,277.247,276.275,270.983,260.563,255.792,259.619,252.753,247.272,238.415,228.899,254.585
1987,284.579,286.441,285.261,271.753,255.03,254.709,255.582,247.774,250.518,237.272,248.692,262.659
1988,264.017,273.442,287.905,282.138,269.943,255.774,249.778,246.151,243.465,236.015,239.609,256.205
1989,256.673,259.492,271.593,272.405,267.719,264.809,254.454,253.994,240.847,244.047,240.272,278.272
1990,252.22,264.958,272.002,272.45,265.79,256.518,253.894,251.559,245.957,237.258,239.295,250.469
1991,263.423,270.759,280.724,268.288,261.935,263.566,261.048,255.015,249.621,245.059,236.101,252.359
1992,280.78,272.44,276.812,268.552,259.675,251.166,250.793,249.139,239.73,249.106,236.83,253.653
1993,252.096,269.975,276.08,267.811,245.258,254.141,253.991,252.386,241.94,241.451,228.813,259.981
1994,256.668,269.697,273.252,272.347,261.106,267.586,261.447,254.872,246.669,244.317,246.53,253.297
1995,266.032,272.508,271.306,277.92,265.059,257.911,251.288,240.115,242.464,241.609,242.536,250.298
1996,259.801,263.418,276.384,270.31,256.528,256.561,247.216,245.677,242.445,244.006,232.676,245.854
